library,antibody,concentration,replicate,date,plate,standard_set,retain,fastq
pdmH1N1_lib2022,M099d0,131220,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d0_conc9_S171_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,393660,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d182_conc10_S177_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,20,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d182_conc1_S105_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,60,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d182_conc2_S113_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,180,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d182_conc3_S121_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,540,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d182_conc4_S129_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,1620,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d182_conc5_S137_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,4860,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d182_conc6_S145_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,14580,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d182_conc7_S153_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,43740,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d182_conc8_S161_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,131220,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d182_conc9_S169_R1_001.fastq.gz
pdmH1N1_lib2022,M099d30,393660,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d30_conc10_S178_R1_001.fastq.gz
pdmH1N1_lib2022,M099d30,20,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d30_conc1_S106_R1_001.fastq.gz
pdmH1N1_lib2022,M099d30,60,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d30_conc2_S114_R1_001.fastq.gz
pdmH1N1_lib2022,M099d30,180,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d30_conc3_S122_R1_001.fastq.gz
pdmH1N1_lib2022,M099d30,540,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d30_conc4_S130_R1_001.fastq.gz
pdmH1N1_lib2022,M099d30,1620,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d30_conc5_S138_R1_001.fastq.gz
pdmH1N1_lib2022,M099d30,4860,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d30_conc6_S146_R1_001.fastq.gz
pdmH1N1_lib2022,M099d30,14580,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d30_conc7_S154_R1_001.fastq.gz
pdmH1N1_lib2022,M099d30,43740,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d30_conc8_S162_R1_001.fastq.gz
pdmH1N1_lib2022,M099d30,131220,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/M099_d30_conc9_S170_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum1,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum1_S97_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum10,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum10_S186_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum11,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum11_S187_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum12,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum12_S188_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum13,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum13_S189_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum14,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum14_S190_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum15,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum15_S191_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum16,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum16_S192_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum2,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum2_S98_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum3,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum3_S99_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum4,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum4_S100_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum5,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum5_S101_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum6,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum6_S102_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum7,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum7_S103_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum8,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum8_S104_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum9,,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Plate2_Noserum9_S185_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d0,393660,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d0_conc10_S184_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d0,20,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d0_conc1_S112_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d0,60,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d0_conc2_S120_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d0,180,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d0_conc3_S128_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d0,540,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d0_conc4_S136_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d0,1620,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d0_conc5_S144_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d0,4860,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d0_conc6_S152_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d0,14580,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d0_conc7_S160_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d0,43740,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d0_conc8_S168_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d0,131220,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d0_conc9_S176_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d30,393660,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d30_conc10_S183_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d30,20,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d30_conc1_S111_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d30,60,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d30_conc2_S119_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d30,180,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d30_conc3_S127_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d30,540,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d30_conc4_S135_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d30,1620,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d30_conc5_S143_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d30,4860,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d30_conc6_S151_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d30,14580,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d30_conc7_S159_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d30,43740,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d30_conc8_S167_R1_001.fastq.gz
pdmH1N1_lib2022,Y008d30,131220,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y008_d30_conc9_S175_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d0,393660,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d0_conc10_S182_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d0,20,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d0_conc1_S110_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d0,60,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d0_conc2_S118_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d0,180,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d0_conc3_S126_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d0,540,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d0_conc4_S134_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d0,1620,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d0_conc5_S142_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d0,4860,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d0_conc6_S150_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d0,14580,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d0_conc7_S158_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d0,43740,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d0_conc8_S166_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d0,131220,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d0_conc9_S174_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d182,393660,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d182_conc10_S180_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d182,20,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d182_conc1_S108_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d182,60,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d182_conc2_S116_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d182,180,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d182_conc3_S124_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d182,540,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d182_conc4_S132_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d182,1620,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d182_conc5_S140_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d182,4860,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d182_conc6_S148_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d182,14580,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d182_conc7_S156_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d182,43740,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d182_conc8_S164_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d182,131220,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d182_conc9_S172_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d30,393660,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d30_conc10_S181_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d30,20,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d30_conc1_S109_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d30,60,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d30_conc2_S117_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d30,180,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d30_conc3_S125_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d30,540,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d30_conc4_S133_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d30,1620,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d30_conc5_S141_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d30,4860,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d30_conc6_S149_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d30,14580,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d30_conc7_S157_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d30,43740,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d30_conc8_S165_R1_001.fastq.gz
pdmH1N1_lib2022,Y154d30,131220,1,230801,Plate2,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230801_VH00319_391_AACWKHTM5/Unaligned/Project_aloes/Y154_d30_conc9_S173_R1_001.fastq.gz
pdmH1N1_lib2022,D054d0,393660,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d0_conc10_S86_R1_001.fastq.gz
pdmH1N1_lib2022,D054d0,20,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d0_conc1_S14_R1_001.fastq.gz
pdmH1N1_lib2022,D054d0,60,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d0_conc2_S22_R1_001.fastq.gz
pdmH1N1_lib2022,D054d0,180,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d0_conc3_S30_R1_001.fastq.gz
pdmH1N1_lib2022,D054d0,540,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d0_conc4_S38_R1_001.fastq.gz
pdmH1N1_lib2022,D054d0,1620,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d0_conc5_S46_R1_001.fastq.gz
pdmH1N1_lib2022,D054d0,4860,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d0_conc6_S54_R1_001.fastq.gz
pdmH1N1_lib2022,D054d0,14580,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d0_conc7_S62_R1_001.fastq.gz
pdmH1N1_lib2022,D054d0,43740,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d0_conc8_S70_R1_001.fastq.gz
pdmH1N1_lib2022,D054d0,131220,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d0_conc9_S78_R1_001.fastq.gz
pdmH1N1_lib2022,D054d182,393660,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d182_conc10_S84_R1_001.fastq.gz
pdmH1N1_lib2022,D054d182,20,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d182_conc1_S12_R1_001.fastq.gz
pdmH1N1_lib2022,D054d182,60,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d182_conc2_S20_R1_001.fastq.gz
pdmH1N1_lib2022,D054d182,180,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d182_conc3_S28_R1_001.fastq.gz
pdmH1N1_lib2022,D054d182,540,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d182_conc4_S36_R1_001.fastq.gz
pdmH1N1_lib2022,D054d182,1620,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d182_conc5_S44_R1_001.fastq.gz
pdmH1N1_lib2022,D054d182,4860,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d182_conc6_S52_R1_001.fastq.gz
pdmH1N1_lib2022,D054d182,14580,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d182_conc7_S60_R1_001.fastq.gz
pdmH1N1_lib2022,D054d182,43740,1,230802,Plate3,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230802_VH00699_351_AACWLCKM5/Unaligned/Project_aloes/D054_d182_conc8_S68_R1_001.fastq.gz
